day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;592700;ASH_COATED_OSMIUM;9998;5;9990;26;;;10008;14;10011;26;;;10003.0;0.0
1;592700;INTARIAN_PEPPER_ROOT;9233;10;;;;;9251;25;;;;;9242.0;0.0
1;592800;INTARIAN_PEPPER_ROOT;9234;11;9230;24;;;9248;11;9251;24;;;9241.0;0.0
1;592800;ASH_COATED_OSMIUM;9992;11;9990;28;;;10008;11;;;;;10000.0;0.0
1;592900;INTARIAN_PEPPER_ROOT;9233;9;;;;;;;;;;;9233.0;0.0
1;592900;ASH_COATED_OSMIUM;9992;10;;;;;10008;10;10011;25;;;10000.0;0.0
1;593000;ASH_COATED_OSMIUM;10002;8;9992;10;9990;22;10008;10;10011;22;;;10005.0;0.0
1;593000;INTARIAN_PEPPER_ROOT;9233;10;9229;19;;;9247;10;9251;19;;;9240.0;0.0
1;593100;ASH_COATED_OSMIUM;9992;10;9990;26;;;10002;4;10008;10;10011;26;9997.0;0.0
1;593100;INTARIAN_PEPPER_ROOT;;;;;;;9247;10;9251;18;;;9247.0;0.0
1;593200;ASH_COATED_OSMIUM;9989;21;;;;;10008;10;10010;21;;;9998.5;0.0
1;593200;INTARIAN_PEPPER_ROOT;9233;10;9230;21;;;9247;10;;;;;9240.0;0.0
1;593300;INTARIAN_PEPPER_ROOT;9232;9;9229;24;;;9250;24;;;;;9241.0;0.0
1;593300;ASH_COATED_OSMIUM;9989;23;;;;;10007;11;;;;;9998.0;0.0
1;593400;ASH_COATED_OSMIUM;9991;11;9989;27;;;10007;11;10010;27;;;9999.0;0.0
1;593400;INTARIAN_PEPPER_ROOT;9232;12;9229;18;;;9247;12;9250;18;;;9239.5;0.0
1;593500;ASH_COATED_OSMIUM;9991;14;9988;24;;;10007;14;10009;24;;;9999.0;0.0
1;593500;INTARIAN_PEPPER_ROOT;9232;12;9229;25;;;9247;12;9250;25;;;9239.5;0.0
1;593600;ASH_COATED_OSMIUM;9989;29;;;;;10007;12;;;;;9998.0;0.0
1;593600;INTARIAN_PEPPER_ROOT;9232;10;9229;20;;;9247;10;9250;20;;;9239.5;0.0
1;593700;INTARIAN_PEPPER_ROOT;9232;10;9229;18;;;9247;10;;;;;9239.5;0.0
1;593700;ASH_COATED_OSMIUM;9991;15;9989;25;;;10010;25;;;;;10000.5;0.0
1;593800;ASH_COATED_OSMIUM;9991;13;9988;26;;;10007;13;10009;26;;;9999.0;0.0
1;593800;INTARIAN_PEPPER_ROOT;9232;11;9228;17;;;9246;11;9249;17;;;9239.0;0.0
1;593900;ASH_COATED_OSMIUM;;;;;;;10006;10;10008;26;;;10006.0;0.0
1;593900;INTARIAN_PEPPER_ROOT;9232;8;9228;23;;;9246;8;9250;23;;;9239.0;0.0
1;594000;ASH_COATED_OSMIUM;9996;5;9990;12;;;10006;12;;;;;10001.0;0.0
1;594000;INTARIAN_PEPPER_ROOT;9232;12;;;;;9246;12;;;;;9239.0;0.0
1;594100;INTARIAN_PEPPER_ROOT;9232;10;9228;22;;;9246;10;9250;22;;;9239.0;0.0
1;594100;ASH_COATED_OSMIUM;9991;14;9988;22;;;10007;14;;;;;9999.0;0.0
1;594200;ASH_COATED_OSMIUM;9991;10;9988;24;;;10009;24;;;;;10000.0;0.0
1;594200;INTARIAN_PEPPER_ROOT;9231;10;;;;;9245;10;9249;20;;;9238.0;0.0
1;594300;ASH_COATED_OSMIUM;9996;4;9991;10;;;10009;22;;;;;10002.5;0.0
1;594300;INTARIAN_PEPPER_ROOT;9231;12;9228;16;;;9246;12;9249;16;;;9238.5;0.0
1;594400;ASH_COATED_OSMIUM;9991;11;9989;22;;;10007;11;10010;22;;;9999.0;0.0
1;594400;INTARIAN_PEPPER_ROOT;9231;10;9228;23;;;9246;10;;;;;9238.5;0.0
1;594500;ASH_COATED_OSMIUM;9991;14;;;;;10007;14;10010;27;;;9999.0;0.0
1;594500;INTARIAN_PEPPER_ROOT;9228;23;;;;;9246;12;9249;23;;;9237.0;0.0
1;594600;INTARIAN_PEPPER_ROOT;9230;8;9227;20;;;9248;20;;;;;9239.0;0.0
1;594600;ASH_COATED_OSMIUM;9989;24;;;;;10001;5;10008;10;10010;24;9995.0;0.0
1;594700;ASH_COATED_OSMIUM;9992;14;9989;22;;;10008;14;10010;22;;;10000.0;0.0
1;594700;INTARIAN_PEPPER_ROOT;9230;10;9227;25;;;9245;10;9248;25;;;9237.5;0.0
1;594800;ASH_COATED_OSMIUM;9993;11;9990;22;;;10009;11;;;;;10001.0;0.0
1;594800;INTARIAN_PEPPER_ROOT;9231;10;;;;;9248;20;;;;;9239.5;0.0
1;594900;ASH_COATED_OSMIUM;9992;11;9990;22;;;10008;11;10011;22;;;10000.0;0.0
1;594900;INTARIAN_PEPPER_ROOT;9227;18;;;;;9245;9;9249;18;;;9236.0;0.0
1;595000;INTARIAN_PEPPER_ROOT;9231;9;9227;16;;;9245;9;9249;16;;;9238.0;0.0
1;595000;ASH_COATED_OSMIUM;9992;11;9990;24;;;10008;11;10011;24;;;10000.0;0.0
1;595100;ASH_COATED_OSMIUM;9992;13;9989;24;;;10008;13;10010;24;;;10000.0;0.0
1;595100;INTARIAN_PEPPER_ROOT;9230;9;;;;;9244;9;9248;16;;;9237.0;0.0
1;595200;ASH_COATED_OSMIUM;9992;12;9989;30;;;10008;12;10010;30;;;10000.0;0.0
1;595200;INTARIAN_PEPPER_ROOT;9230;9;9227;19;;;9244;9;;;;;9237.0;0.0
1;595300;INTARIAN_PEPPER_ROOT;9230;9;9227;17;;;9240;6;9245;9;;;9235.0;0.0
1;595300;ASH_COATED_OSMIUM;9992;10;9990;24;;;10008;10;10011;24;;;10000.0;0.0
1;595400;INTARIAN_PEPPER_ROOT;9230;12;9227;22;;;9245;12;;;;;9237.5;0.0
1;595400;ASH_COATED_OSMIUM;9990;26;;;;;10008;13;;;;;9999.0;0.0
1;595500;INTARIAN_PEPPER_ROOT;9229;9;;;;;9244;9;;;;;9236.5;0.0
1;595500;ASH_COATED_OSMIUM;9993;10;;;;;10009;10;10011;28;;;10001.0;0.0
1;595600;ASH_COATED_OSMIUM;9992;15;9990;30;;;10008;15;10011;30;;;10000.0;0.0
1;595600;INTARIAN_PEPPER_ROOT;9229;10;9226;24;;;9247;24;;;;;9238.0;0.0
1;595700;INTARIAN_PEPPER_ROOT;9226;15;;;;;9244;8;9247;15;;;9235.0;0.0
1;595700;ASH_COATED_OSMIUM;9992;14;9990;30;;;10002;2;10008;14;10011;30;9997.0;0.0
1;595800;INTARIAN_PEPPER_ROOT;9230;10;9226;25;;;9244;10;9247;25;;;9237.0;0.0
1;595800;ASH_COATED_OSMIUM;9992;13;9990;25;;;10008;13;10011;25;;;10000.0;0.0
1;595900;INTARIAN_PEPPER_ROOT;9229;9;9225;17;;;9243;9;9247;17;;;9236.0;0.0
1;595900;ASH_COATED_OSMIUM;9989;26;;;;;10008;10;10010;26;;;9998.5;0.0
1;596000;ASH_COATED_OSMIUM;9990;28;;;;;10008;15;10011;28;;;9999.0;0.0
1;596000;INTARIAN_PEPPER_ROOT;;;;;;;9243;9;9247;17;;;9243.0;0.0
1;596100;INTARIAN_PEPPER_ROOT;9229;12;9225;21;;;9243;12;9247;21;;;9236.0;0.0
1;596100;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10011;28;;;10001.0;0.0
1;596200;INTARIAN_PEPPER_ROOT;9229;11;9226;23;;;9243;11;9247;23;;;9236.0;0.0
1;596200;ASH_COATED_OSMIUM;9990;30;;;;;10009;13;10011;30;;;9999.5;0.0
1;596300;INTARIAN_PEPPER_ROOT;9229;9;9226;25;;;9247;25;;;;;9238.0;0.0
1;596300;ASH_COATED_OSMIUM;9993;11;9990;21;;;10009;11;10011;21;;;10001.0;0.0
1;596400;ASH_COATED_OSMIUM;9993;13;9990;24;;;10009;13;;;;;10001.0;0.0
1;596400;INTARIAN_PEPPER_ROOT;9228;11;9225;23;;;9243;11;9246;23;;;9235.5;0.0
1;596500;INTARIAN_PEPPER_ROOT;9228;8;9225;19;;;;;;;;;9228.0;0.0
1;596500;ASH_COATED_OSMIUM;;;;;;;10009;14;10011;28;;;10009.0;0.0
1;596600;INTARIAN_PEPPER_ROOT;9228;11;;;;;9243;11;9246;24;;;9235.5;0.0
1;596600;ASH_COATED_OSMIUM;9992;13;9990;27;;;10008;13;10011;27;;;10000.0;0.0
1;596700;INTARIAN_PEPPER_ROOT;9228;11;9225;24;;;9243;11;9246;24;;;9235.5;0.0
1;596700;ASH_COATED_OSMIUM;9992;10;9989;22;;;10008;10;;;;;10000.0;0.0
1;596800;ASH_COATED_OSMIUM;9992;10;;;;;10008;10;10010;26;;;10000.0;0.0
1;596800;INTARIAN_PEPPER_ROOT;9224;15;;;;;9242;12;;;;;9233.0;0.0
1;596900;INTARIAN_PEPPER_ROOT;;;;;;;9246;16;;;;;9246.0;0.0
1;596900;ASH_COATED_OSMIUM;;;;;;;10008;11;;;;;10008.0;0.0
1;597000;INTARIAN_PEPPER_ROOT;9228;9;9224;22;;;9242;9;9246;22;;;9235.0;0.0
1;597000;ASH_COATED_OSMIUM;9990;26;;;;;10008;13;10011;26;;;9999.0;0.0
1;597100;INTARIAN_PEPPER_ROOT;9228;12;;;;;9237;12;9242;12;9246;15;9232.5;0.0
1;597100;ASH_COATED_OSMIUM;10002;6;9993;11;;;10009;11;10011;26;;;10005.5;0.0
1;597200;ASH_COATED_OSMIUM;9993;13;9991;29;;;10009;13;;;;;10001.0;0.0
1;597200;INTARIAN_PEPPER_ROOT;9227;8;9224;21;;;9241;8;9245;21;;;9234.0;0.0
1;597300;INTARIAN_PEPPER_ROOT;9227;11;9224;25;;;9242;11;9245;25;;;9234.5;0.0
1;597300;ASH_COATED_OSMIUM;9993;15;9990;30;;;10009;15;10011;30;;;10001.0;0.0
1;597400;INTARIAN_PEPPER_ROOT;9227;10;;;;;9242;10;;;;;9234.5;0.0
1;597400;ASH_COATED_OSMIUM;9999;5;9991;29;;;10009;12;;;;;10004.0;0.0
1;597500;INTARIAN_PEPPER_ROOT;9227;10;;;;;9242;10;9245;17;;;9234.5;0.0
1;597500;ASH_COATED_OSMIUM;9990;20;;;;;10009;11;;;;;9999.5;0.0
1;597600;INTARIAN_PEPPER_ROOT;9223;19;;;;;9241;10;9244;19;;;9232.0;0.0
1;597600;ASH_COATED_OSMIUM;9993;10;9991;27;;;10009;10;10012;27;;;10001.0;0.0
1;597700;ASH_COATED_OSMIUM;9993;14;9991;22;;;10009;14;10012;22;;;10001.0;0.0
1;597700;INTARIAN_PEPPER_ROOT;9223;18;;;;;9241;8;;;;;9232.0;0.0
1;597800;INTARIAN_PEPPER_ROOT;9227;9;9223;24;;;9241;9;9244;24;;;9234.0;0.0
1;597800;ASH_COATED_OSMIUM;9993;10;9990;25;;;10011;25;;;;;10002.0;0.0
1;597900;INTARIAN_PEPPER_ROOT;9227;12;;;;;9245;18;;;;;9236.0;0.0
1;597900;ASH_COATED_OSMIUM;9993;14;9990;30;;;10009;14;;;;;10001.0;0.0
1;598000;INTARIAN_PEPPER_ROOT;9226;10;9222;19;;;9240;10;;;;;9233.0;0.0
1;598000;ASH_COATED_OSMIUM;9993;12;9990;25;;;10009;12;10011;25;;;10001.0;0.0
1;598100;ASH_COATED_OSMIUM;9993;13;9990;28;;;10011;28;;;;;10002.0;0.0
1;598100;INTARIAN_PEPPER_ROOT;9226;12;9222;24;;;9240;12;9244;24;;;9233.0;0.0
1;598200;INTARIAN_PEPPER_ROOT;9226;10;9223;19;;;9240;10;9244;19;;;9233.0;0.0
1;598200;ASH_COATED_OSMIUM;9993;14;;;;;10009;14;10011;21;;;10001.0;0.0
1;598300;INTARIAN_PEPPER_ROOT;9226;12;9223;16;;;9244;16;;;;;9235.0;0.0
1;598300;ASH_COATED_OSMIUM;9991;30;;;;;10009;15;10012;30;;;10000.0;0.0
1;598400;INTARIAN_PEPPER_ROOT;9225;11;9222;15;;;9240;11;9243;15;;;9232.5;0.0
1;598400;ASH_COATED_OSMIUM;9993;14;9990;20;;;10009;14;10011;20;;;10001.0;0.0
1;598500;ASH_COATED_OSMIUM;9993;12;;;;;10009;12;10011;20;;;10001.0;0.0
1;598500;INTARIAN_PEPPER_ROOT;9225;10;;;;;9243;20;;;;;9234.0;0.0
1;598600;INTARIAN_PEPPER_ROOT;9222;20;;;;;9240;12;9243;20;;;9231.0;0.0
1;598600;ASH_COATED_OSMIUM;9991;25;;;;;9999;4;10010;12;10012;25;9995.0;0.0
1;598700;INTARIAN_PEPPER_ROOT;9225;8;9222;23;;;9240;8;9243;23;;;9232.5;0.0
1;598700;ASH_COATED_OSMIUM;;;;;;;10010;13;10012;28;;;10010.0;0.0
1;598800;INTARIAN_PEPPER_ROOT;9225;8;9221;20;;;9242;20;;;;;9233.5;0.0
1;598800;ASH_COATED_OSMIUM;9991;26;;;;;10012;26;;;;;10001.5;0.0
1;598900;ASH_COATED_OSMIUM;;;;;;;10010;11;;;;;10010.0;0.0
1;598900;INTARIAN_PEPPER_ROOT;9225;9;9221;21;;;9239;9;;;;;9232.0;0.0
1;599000;ASH_COATED_OSMIUM;9994;13;9991;22;;;10010;13;10012;22;;;10002.0;0.0
1;599000;INTARIAN_PEPPER_ROOT;9225;9;9221;23;;;9243;23;;;;;9234.0;0.0
1;599100;INTARIAN_PEPPER_ROOT;;;;;;;9239;12;9243;24;;;9239.0;0.0
1;599100;ASH_COATED_OSMIUM;9994;12;9991;29;;;10010;12;10012;29;;;10002.0;0.0
1;599200;ASH_COATED_OSMIUM;9994;10;;;;;10010;10;10012;22;;;10002.0;0.0
1;599200;INTARIAN_PEPPER_ROOT;9221;25;;;;;9242;25;;;;;9231.5;0.0
1;599300;ASH_COATED_OSMIUM;9991;28;;;;;10010;10;;;;;10000.5;0.0
1;599300;INTARIAN_PEPPER_ROOT;9221;16;;;;;9242;16;;;;;9231.5;0.0
1;599400;ASH_COATED_OSMIUM;9999;2;9993;15;;;10009;15;;;;;10004.0;0.0
1;599400;INTARIAN_PEPPER_ROOT;9221;18;;;;;9242;18;;;;;9231.5;0.0
1;599500;INTARIAN_PEPPER_ROOT;9224;12;9221;24;;;9239;12;9242;24;;;9231.5;0.0
1;599500;ASH_COATED_OSMIUM;9991;23;;;;;10009;12;10012;23;;;10000.0;0.0
1;599600;ASH_COATED_OSMIUM;;;;;;;10009;13;;;;;10009.0;0.0
1;599600;INTARIAN_PEPPER_ROOT;9223;11;9220;25;;;9238;11;;;;;9230.5;0.0
1;599700;ASH_COATED_OSMIUM;9993;10;;;;;10011;28;;;;;10002.0;0.0
1;599700;INTARIAN_PEPPER_ROOT;9223;10;9220;22;;;;;;;;;9223.0;0.0
1;599800;INTARIAN_PEPPER_ROOT;9224;12;9220;17;;;9238;12;9241;17;;;9231.0;0.0
1;599800;ASH_COATED_OSMIUM;9993;12;9991;27;;;10009;12;10012;27;;;10001.0;0.0
1;599900;INTARIAN_PEPPER_ROOT;9224;9;9220;15;;;9238;9;9242;15;;;9231.0;0.0
1;599900;ASH_COATED_OSMIUM;9993;14;9991;26;;;10009;14;10012;26;;;10001.0;0.0
1;600000;INTARIAN_PEPPER_ROOT;9223;8;9219;24;;;9241;24;;;;;9232.0;0.0
1;600000;ASH_COATED_OSMIUM;;;;;;;10009;13;10012;23;;;10009.0;0.0
1;600100;ASH_COATED_OSMIUM;;;;;;;10009;12;10011;23;;;10009.0;0.0
1;600100;INTARIAN_PEPPER_ROOT;9223;11;;;;;9237;11;9241;15;;;9230.0;0.0
1;600200;INTARIAN_PEPPER_ROOT;9223;8;9220;22;;;9237;8;;;;;9230.0;0.0
1;600200;ASH_COATED_OSMIUM;9994;15;9991;26;;;10012;26;;;;;10003.0;0.0
1;600300;INTARIAN_PEPPER_ROOT;9223;11;9220;22;;;9238;11;9241;22;;;9230.5;0.0
1;600300;ASH_COATED_OSMIUM;9993;12;9991;29;;;10009;12;10012;29;;;10001.0;0.0
1;600400;INTARIAN_PEPPER_ROOT;9219;17;;;;;9237;9;;;;;9228.0;0.0
1;600400;ASH_COATED_OSMIUM;9993;12;;;;;;;;;;;9993.0;0.0
1;600500;ASH_COATED_OSMIUM;9993;13;9991;28;;;10009;13;10012;28;;;10001.0;0.0
1;600500;INTARIAN_PEPPER_ROOT;9222;9;9219;24;;;9237;9;9240;24;;;9229.5;0.0
1;600600;INTARIAN_PEPPER_ROOT;9222;12;9219;19;;;9237;12;9240;19;;;9229.5;0.0
1;600600;ASH_COATED_OSMIUM;9993;15;9991;22;;;10009;15;10012;22;;;10001.0;0.0
1;600700;INTARIAN_PEPPER_ROOT;9222;11;9219;15;;;9237;11;9240;15;;;9229.5;0.0
1;600700;ASH_COATED_OSMIUM;9994;12;9991;24;;;;;;;;;9994.0;0.0
1;600800;INTARIAN_PEPPER_ROOT;9221;8;;;;;9236;8;9239;21;;;9228.5;0.0
1;600800;ASH_COATED_OSMIUM;9994;15;9991;28;;;10010;15;10012;28;;;10002.0;0.0
1;600900;ASH_COATED_OSMIUM;9994;15;9991;20;;;10010;15;10012;20;;;10002.0;0.0
1;600900;INTARIAN_PEPPER_ROOT;9222;10;9218;20;;;9236;10;9240;20;;;9229.0;0.0
1;601000;INTARIAN_PEPPER_ROOT;9222;11;9218;21;;;9236;11;9240;21;;;9229.0;0.0
1;601000;ASH_COATED_OSMIUM;9994;13;9991;29;;;10010;13;10012;29;;;10002.0;0.0
1;601100;INTARIAN_PEPPER_ROOT;9218;19;;;;;9236;11;9240;19;;;9227.0;0.0
1;601100;ASH_COATED_OSMIUM;9993;13;;;;;10009;13;;;;;10001.0;0.0
1;601200;INTARIAN_PEPPER_ROOT;9221;11;;;;;9235;11;9239;22;;;9228.0;0.0
1;601200;ASH_COATED_OSMIUM;9993;13;9991;28;;;10003;4;10012;28;;;9998.0;0.0
1;601300;ASH_COATED_OSMIUM;9999;2;9993;12;9991;27;10009;12;;;;;10004.0;0.0
1;601300;INTARIAN_PEPPER_ROOT;9221;11;9218;22;;;9236;11;9239;22;;;9228.5;0.0
1;601400;INTARIAN_PEPPER_ROOT;9221;8;9218;19;;;9239;19;;;;;9230.0;0.0
1;601400;ASH_COATED_OSMIUM;9993;14;9991;21;;;10009;14;10012;21;;;10001.0;0.0
1;601500;INTARIAN_PEPPER_ROOT;9221;12;9218;19;;;9236;12;;;;;9228.5;0.0
1;601500;ASH_COATED_OSMIUM;9993;11;9991;24;;;10009;11;10012;24;;;10001.0;0.0
1;601600;INTARIAN_PEPPER_ROOT;9220;11;9217;22;;;9235;11;9238;22;;;9227.5;0.0
1;601600;ASH_COATED_OSMIUM;9993;15;9991;24;;;10009;15;10012;24;;;10001.0;0.0
1;601700;ASH_COATED_OSMIUM;9993;11;9991;25;;;10009;11;10012;25;;;10001.0;0.0
1;601700;INTARIAN_PEPPER_ROOT;9220;10;;;;;9230;11;9235;10;9238;20;9225.0;0.0
1;601800;INTARIAN_PEPPER_ROOT;9217;17;;;;;9235;11;9238;17;;;9226.0;0.0
1;601800;ASH_COATED_OSMIUM;9994;14;9991;30;;;10010;14;10012;30;;;10002.0;0.0
1;601900;INTARIAN_PEPPER_ROOT;9221;9;9217;22;;;9239;22;;;;;9230.0;0.0
1;601900;ASH_COATED_OSMIUM;9994;12;9991;25;;;10010;12;10012;25;;;10002.0;0.0
1;602000;ASH_COATED_OSMIUM;9994;14;;;;;10012;22;;;;;10003.0;0.0
1;602000;INTARIAN_PEPPER_ROOT;;;;;;;9234;10;9238;19;;;9234.0;0.0
1;602100;ASH_COATED_OSMIUM;9994;11;;;;;10010;11;10013;21;;;10002.0;0.0
1;602100;INTARIAN_PEPPER_ROOT;9220;8;9216;18;;;9238;18;;;;;9229.0;0.0
1;602200;ASH_COATED_OSMIUM;9992;29;;;;;10011;13;10013;29;;;10001.5;0.0
1;602200;INTARIAN_PEPPER_ROOT;9220;9;9216;22;;;9235;9;9238;22;;;9227.5;0.0
1;602300;INTARIAN_PEPPER_ROOT;9217;18;;;;;9235;11;9238;18;;;9226.0;0.0
1;602300;ASH_COATED_OSMIUM;9994;12;9992;23;;;10013;23;;;;;10003.5;0.0
1;602400;ASH_COATED_OSMIUM;9994;13;;;;;10010;13;10013;24;;;10002.0;0.0
1;602400;INTARIAN_PEPPER_ROOT;9219;12;9216;23;;;9234;12;9237;23;;;9226.5;0.0
1;602500;ASH_COATED_OSMIUM;9992;28;;;;;10011;10;10013;28;;;10001.5;0.0
1;602500;INTARIAN_PEPPER_ROOT;9219;9;9216;20;;;9234;9;9237;20;;;9226.5;0.0
1;602600;ASH_COATED_OSMIUM;9994;15;9992;26;;;10013;26;;;;;10003.5;0.0
1;602600;INTARIAN_PEPPER_ROOT;9219;10;9216;22;;;9234;10;9237;22;;;9226.5;0.0
1;602700;INTARIAN_PEPPER_ROOT;9219;10;9216;17;;;9234;10;9237;17;;;9226.5;0.0
1;602700;ASH_COATED_OSMIUM;;;;;;;10010;11;10013;25;;;10010.0;0.0
1;602800;ASH_COATED_OSMIUM;9995;13;9992;23;;;10011;13;;;;;10003.0;0.0
1;602800;INTARIAN_PEPPER_ROOT;9218;9;9215;25;;;9233;9;9237;25;;;9225.5;0.0
1;602900;ASH_COATED_OSMIUM;10000;2;9995;13;;;10013;25;;;;;10006.5;0.0
1;602900;INTARIAN_PEPPER_ROOT;9219;9;9215;15;;;9233;9;9237;15;;;9226.0;0.0
1;603000;ASH_COATED_OSMIUM;9992;21;;;;;;;;;;;9992.0;0.0
1;603000;INTARIAN_PEPPER_ROOT;9219;11;9215;21;;;9237;21;;;;;9228.0;0.0
1;603100;INTARIAN_PEPPER_ROOT;9215;19;;;;;9233;11;9237;19;;;9224.0;0.0
1;603100;ASH_COATED_OSMIUM;9992;27;;;;;;;;;;;9992.0;0.0
1;603200;ASH_COATED_OSMIUM;9995;12;9993;28;;;10011;12;;;;;10003.0;0.0
1;603200;INTARIAN_PEPPER_ROOT;9218;8;9214;18;;;9233;8;9236;18;;;9225.5;0.0
1;603300;ASH_COATED_OSMIUM;9995;11;9992;28;;;10013;28;;;;;10004.0;0.0
1;603300;INTARIAN_PEPPER_ROOT;9215;19;;;;;9233;9;9236;19;;;9224.0;0.0
1;603400;ASH_COATED_OSMIUM;9992;25;;;;;10011;13;10013;25;;;10001.5;0.0
1;603400;INTARIAN_PEPPER_ROOT;9218;8;9215;19;;;9233;8;9236;19;;;9225.5;0.0
1;603500;ASH_COATED_OSMIUM;9994;15;9992;21;;;10010;15;;;;;10002.0;0.0
1;603500;INTARIAN_PEPPER_ROOT;9218;8;9215;23;;;9233;8;9236;23;;;9225.5;0.0
1;603600;INTARIAN_PEPPER_ROOT;9217;10;9214;21;;;9232;10;9235;21;;;9224.5;0.0
1;603600;ASH_COATED_OSMIUM;;;;;;;10010;11;10013;26;;;10010.0;0.0
1;603700;ASH_COATED_OSMIUM;9994;14;9992;23;;;10010;14;10013;23;;;10002.0;0.0
1;603700;INTARIAN_PEPPER_ROOT;9217;10;9214;18;;;9232;10;;;;;9224.5;0.0
1;603800;ASH_COATED_OSMIUM;9994;12;9991;29;;;10012;29;;;;;10003.0;0.0
1;603800;INTARIAN_PEPPER_ROOT;9217;11;9214;17;;;;;;;;;9217.0;0.0
1;603900;ASH_COATED_OSMIUM;9994;14;9991;21;;;10010;14;10012;21;;;10002.0;0.0
1;603900;INTARIAN_PEPPER_ROOT;9218;9;9214;15;;;9236;15;;;;;9227.0;0.0
1;604000;INTARIAN_PEPPER_ROOT;9217;10;9213;18;;;9231;10;9235;18;;;9224.0;0.0
1;604000;ASH_COATED_OSMIUM;9993;15;9991;28;;;10009;15;;;;;10001.0;0.0
1;604100;INTARIAN_PEPPER_ROOT;9213;20;;;;;9231;8;9235;20;;;9222.0;0.0
1;604100;ASH_COATED_OSMIUM;;;;;;;10009;10;;;;;10009.0;0.0
1;604200;ASH_COATED_OSMIUM;9990;20;;;;;10009;10;10011;20;;;9999.5;0.0
1;604200;INTARIAN_PEPPER_ROOT;9217;12;9213;21;;;9232;12;9235;21;;;9224.5;0.0
1;604300;INTARIAN_PEPPER_ROOT;;;;;;;9231;11;9234;21;;;9231.0;0.0
1;604300;ASH_COATED_OSMIUM;9990;24;;;;;10009;15;;;;;9999.5;0.0
1;604400;INTARIAN_PEPPER_ROOT;9216;12;9213;22;;;9234;22;;;;;9225.0;0.0
1;604400;ASH_COATED_OSMIUM;9993;11;9991;27;;;10009;11;10012;27;;;10001.0;0.0
1;604500;INTARIAN_PEPPER_ROOT;9227;7;9216;12;9213;17;9231;12;9234;17;;;9229.0;0.0
1;604500;ASH_COATED_OSMIUM;9993;13;9991;22;;;10009;13;10012;22;;;10001.0;0.0
1;604600;ASH_COATED_OSMIUM;9993;12;9991;28;;;10009;12;10012;28;;;10001.0;0.0
1;604600;INTARIAN_PEPPER_ROOT;9216;11;9213;15;;;9231;11;9234;15;;;9223.5;0.0
1;604700;INTARIAN_PEPPER_ROOT;9215;11;9212;16;;;9230;11;9233;16;;;9222.5;0.0
1;604700;ASH_COATED_OSMIUM;9993;15;9991;23;;;10009;15;10012;23;;;10001.0;0.0
1;604800;INTARIAN_PEPPER_ROOT;9215;10;9212;16;;;9230;10;;;;;9222.5;0.0
1;604800;ASH_COATED_OSMIUM;9994;12;9991;22;;;10010;12;10012;22;;;10002.0;0.0
1;604900;INTARIAN_PEPPER_ROOT;9216;12;9212;21;;;9230;12;;;;;9223.0;0.0
1;604900;ASH_COATED_OSMIUM;9992;28;;;;;10011;10;10013;28;;;10001.5;0.0
1;605000;ASH_COATED_OSMIUM;9992;26;;;;;10010;11;10013;26;;;10001.0;0.0
1;605000;INTARIAN_PEPPER_ROOT;9212;15;;;;;9230;11;9234;15;;;9221.0;0.0
1;605100;INTARIAN_PEPPER_ROOT;9215;11;9211;20;;;9229;11;9233;20;;;9222.0;0.0
1;605100;ASH_COATED_OSMIUM;9994;14;9991;28;;;10012;28;;;;;10003.0;0.0
1;605200;INTARIAN_PEPPER_ROOT;9215;10;9211;17;;;9230;10;9233;17;;;9222.5;0.0
1;605200;ASH_COATED_OSMIUM;9994;13;;;;;10010;13;10012;30;;;10002.0;0.0
1;605300;INTARIAN_PEPPER_ROOT;9215;10;;;;;9233;24;;;;;9224.0;0.0
1;605300;ASH_COATED_OSMIUM;9994;13;9991;26;;;10010;13;10012;26;;;10002.0;0.0
1;605400;ASH_COATED_OSMIUM;9994;12;9991;20;;;10012;20;;;;;10003.0;0.0
1;605400;INTARIAN_PEPPER_ROOT;9215;8;;;;;9233;16;;;;;9224.0;0.0
1;605500;INTARIAN_PEPPER_ROOT;9211;15;;;;;9232;15;;;;;9221.5;0.0
1;605500;ASH_COATED_OSMIUM;9994;11;9991;22;;;10010;11;10012;22;;;10002.0;0.0
1;605600;INTARIAN_PEPPER_ROOT;9214;11;9211;24;;;9229;11;9232;24;;;9221.5;0.0
1;605600;ASH_COATED_OSMIUM;9995;11;9992;25;;;10013;25;;;;;10004.0;0.0
1;605700;INTARIAN_PEPPER_ROOT;9214;10;;;;;9232;23;;;;;9223.0;0.0
1;605700;ASH_COATED_OSMIUM;9995;12;9992;22;;;10011;12;10013;22;;;10003.0;0.0
1;605800;ASH_COATED_OSMIUM;9995;13;9992;23;;;10011;13;;;;;10003.0;0.0
1;605800;INTARIAN_PEPPER_ROOT;9213;11;9210;16;;;9228;11;;;;;9220.5;0.0
1;605900;INTARIAN_PEPPER_ROOT;9214;12;9210;17;;;9232;17;;;;;9223.0;0.0
1;605900;ASH_COATED_OSMIUM;9995;13;9992;20;;;10011;13;10013;20;;;10003.0;0.0
