day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;457500;ASH_COATED_OSMIUM;9998;13;9996;24;;;10014;13;10017;24;;;10006.0;0.0
0;457500;INTARIAN_PEPPER_ROOT;11291;9;11288;16;;;11304;9;11307;16;;;11297.5;0.0
0;457600;INTARIAN_PEPPER_ROOT;11303;3;11293;8;;;11306;8;;;;;11304.5;0.0
0;457600;ASH_COATED_OSMIUM;9998;12;9995;28;;;10014;12;;;;;10006.0;0.0
0;457700;ASH_COATED_OSMIUM;9998;12;9995;26;;;10014;12;10016;26;;;10006.0;0.0
0;457700;INTARIAN_PEPPER_ROOT;11295;11;11292;18;;;11308;11;;;;;11301.5;0.0
0;457800;INTARIAN_PEPPER_ROOT;11297;10;11294;16;;;11311;10;11314;16;;;11304.0;0.0
0;457800;ASH_COATED_OSMIUM;9998;11;9995;28;;;10014;11;10016;28;;;10006.0;0.0
0;457900;ASH_COATED_OSMIUM;9995;24;;;;;10014;15;10016;24;;;10004.5;0.0
0;457900;INTARIAN_PEPPER_ROOT;11299;12;11296;25;;;11313;12;11316;25;;;11306.0;0.0
0;458000;INTARIAN_PEPPER_ROOT;11301;8;11298;18;;;11315;8;11318;18;;;11308.0;0.0
0;458000;ASH_COATED_OSMIUM;9998;15;9996;20;;;10014;15;10017;20;;;10006.0;0.0
0;458100;ASH_COATED_OSMIUM;9998;15;9996;23;;;10014;15;10017;23;;;10006.0;0.0
0;458100;INTARIAN_PEPPER_ROOT;11304;10;11301;25;;;11318;10;11321;25;;;11311.0;0.0
0;458200;INTARIAN_PEPPER_ROOT;11303;23;;;;;11320;8;;;;;11311.5;0.0
0;458200;ASH_COATED_OSMIUM;9998;15;9995;21;;;10014;15;10016;21;;;10006.0;0.0
0;458300;ASH_COATED_OSMIUM;9996;26;;;;;10017;26;;;;;10006.5;0.0
0;458300;INTARIAN_PEPPER_ROOT;11309;11;11305;16;;;11325;16;;;;;11317.0;0.0
0;458400;INTARIAN_PEPPER_ROOT;11311;9;11308;16;;;11324;9;11327;16;;;11317.5;0.0
0;458400;ASH_COATED_OSMIUM;9998;15;9996;26;;;10014;15;10017;26;;;10006.0;0.0
0;458500;ASH_COATED_OSMIUM;9998;12;9996;20;;;10017;20;;;;;10007.5;0.0
0;458500;INTARIAN_PEPPER_ROOT;11313;9;11310;15;;;11326;9;;;;;11319.5;0.0
0;458600;INTARIAN_PEPPER_ROOT;11312;20;;;;;11331;20;;;;;11321.5;0.0
0;458600;ASH_COATED_OSMIUM;9998;13;9995;24;;;10014;13;10016;24;;;10006.0;0.0
0;458700;ASH_COATED_OSMIUM;9998;14;9995;27;;;10016;27;;;;;10007.0;0.0
0;458700;INTARIAN_PEPPER_ROOT;;;;;;;11334;22;;;;;11334.0;0.0
0;458800;INTARIAN_PEPPER_ROOT;11318;12;11315;24;;;11332;12;;;;;11325.0;0.0
0;458800;ASH_COATED_OSMIUM;9998;14;;;;;10017;24;;;;;10007.5;0.0
0;458900;ASH_COATED_OSMIUM;9998;15;;;;;10014;15;10017;25;;;10006.0;0.0
0;458900;INTARIAN_PEPPER_ROOT;11320;8;11317;23;;;11334;8;11337;23;;;11327.0;0.0
0;459000;INTARIAN_PEPPER_ROOT;11322;10;11319;18;;;11336;10;11339;18;;;11329.0;0.0
0;459000;ASH_COATED_OSMIUM;;;;;;;10014;11;10016;26;;;10014.0;0.0
0;459100;ASH_COATED_OSMIUM;9995;21;;;;;10014;15;10016;21;;;10004.5;0.0
0;459100;INTARIAN_PEPPER_ROOT;11324;9;11321;25;;;11338;9;11341;25;;;11331.0;0.0
0;459200;INTARIAN_PEPPER_ROOT;11326;11;;;;;11340;11;;;;;11333.0;0.0
0;459200;ASH_COATED_OSMIUM;9998;11;9995;24;;;10016;24;;;;;10007.0;0.0
0;459300;ASH_COATED_OSMIUM;9995;24;;;;;10007;2;10014;14;10016;24;10001.0;0.0
0;459300;INTARIAN_PEPPER_ROOT;11329;10;11325;23;;;11345;23;;;;;11337.0;0.0
0;459400;INTARIAN_PEPPER_ROOT;11331;8;;;;;11347;18;;;;;11339.0;0.0
0;459400;ASH_COATED_OSMIUM;9995;24;;;;;10016;24;;;;;10005.5;0.0
0;459500;ASH_COATED_OSMIUM;9997;14;9995;24;;;;;;;;;9997.0;0.0
0;459500;INTARIAN_PEPPER_ROOT;11330;17;;;;;11346;10;11349;17;;;11338.0;0.0
0;459600;INTARIAN_PEPPER_ROOT;11335;9;11332;19;;;11348;9;11351;19;;;11341.5;0.0
0;459600;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10015;27;;;10005.0;0.0
0;459700;ASH_COATED_OSMIUM;10003;3;9997;10;9995;26;;;;;;;10003.0;0.0
0;459700;INTARIAN_PEPPER_ROOT;11336;8;;;;;11349;8;11353;24;;;11342.5;0.0
0;459800;INTARIAN_PEPPER_ROOT;11338;12;11335;18;;;11352;12;11355;18;;;11345.0;0.0
0;459800;ASH_COATED_OSMIUM;9997;13;9995;21;;;10016;21;;;;;10006.5;0.0
0;459900;INTARIAN_PEPPER_ROOT;11340;8;11337;15;;;11354;8;11357;15;;;11347.0;0.0
0;459900;ASH_COATED_OSMIUM;9997;10;;;;;10016;20;;;;;10006.5;0.0
0;460000;INTARIAN_PEPPER_ROOT;11342;12;;;;;11356;12;11359;23;;;11349.0;0.0
0;460000;ASH_COATED_OSMIUM;9998;14;9995;30;;;10014;14;10016;30;;;10006.0;0.0
0;460100;ASH_COATED_OSMIUM;9996;28;;;;;10014;14;10017;28;;;10005.0;0.0
0;460100;INTARIAN_PEPPER_ROOT;11343;11;11340;21;;;11357;11;11360;21;;;11350.0;0.0
0;460200;ASH_COATED_OSMIUM;9998;13;9995;22;;;10014;13;10017;22;;;10006.0;0.0
0;460200;INTARIAN_PEPPER_ROOT;11345;10;11342;22;;;11362;22;;;;;11353.5;0.0
0;460300;ASH_COATED_OSMIUM;9998;12;;;;;10014;12;10017;30;;;10006.0;0.0
0;460300;INTARIAN_PEPPER_ROOT;11348;12;11344;15;;;11361;12;11364;15;;;11354.5;0.0
0;460400;ASH_COATED_OSMIUM;9998;12;;;;;10014;12;10017;24;;;10006.0;0.0
0;460400;INTARIAN_PEPPER_ROOT;11349;8;;;;;11362;8;11365;20;;;11355.5;0.0
0;460500;ASH_COATED_OSMIUM;9998;11;;;;;10015;11;10017;23;;;10006.5;0.0
0;460500;INTARIAN_PEPPER_ROOT;11351;12;;;;;11364;12;;;;;11357.5;0.0
0;460600;ASH_COATED_OSMIUM;9998;15;9996;30;;;10014;15;10017;30;;;10006.0;0.0
0;460600;INTARIAN_PEPPER_ROOT;11352;11;11349;21;;;11365;11;11368;21;;;11358.5;0.0
0;460700;ASH_COATED_OSMIUM;9998;10;9995;22;;;10016;22;;;;;10007.0;0.0
0;460700;INTARIAN_PEPPER_ROOT;11351;21;;;;;11367;8;;;;;11359.0;0.0
0;460800;ASH_COATED_OSMIUM;9995;25;;;;;10014;14;10016;25;;;10004.5;0.0
0;460800;INTARIAN_PEPPER_ROOT;11352;15;;;;;11369;10;11372;15;;;11360.5;0.0
0;460900;INTARIAN_PEPPER_ROOT;11357;9;11354;15;;;11371;9;11374;15;;;11364.0;0.0
0;460900;ASH_COATED_OSMIUM;9998;15;;;;;;;;;;;9998.0;0.0
0;461000;INTARIAN_PEPPER_ROOT;11358;9;11355;16;;;11372;9;;;;;11365.0;0.0
0;461000;ASH_COATED_OSMIUM;9998;12;9995;26;;;;;;;;;9998.0;0.0
0;461100;INTARIAN_PEPPER_ROOT;11360;10;11357;19;;;11374;10;11377;19;;;11367.0;0.0
0;461100;ASH_COATED_OSMIUM;9998;12;9995;20;;;10016;20;;;;;10007.0;0.0
0;461200;INTARIAN_PEPPER_ROOT;;;;;;;11375;11;11378;20;;;11375.0;0.0
0;461200;ASH_COATED_OSMIUM;9997;13;9995;29;;;10016;29;;;;;10006.5;0.0
0;461300;INTARIAN_PEPPER_ROOT;11363;9;;;;;11376;9;11379;21;;;11369.5;0.0
0;461300;ASH_COATED_OSMIUM;9997;15;9995;20;;;10013;15;;;;;10005.0;0.0
0;461400;INTARIAN_PEPPER_ROOT;11364;8;11361;22;;;11377;8;;;;;11370.5;0.0
0;461400;ASH_COATED_OSMIUM;9997;15;9995;22;;;10013;15;10016;22;;;10005.0;0.0
0;461500;ASH_COATED_OSMIUM;;;;;;;10013;11;10015;27;;;10013.0;0.0
0;461500;INTARIAN_PEPPER_ROOT;11366;8;;;;;11379;8;11382;21;;;11372.5;0.0
0;461600;ASH_COATED_OSMIUM;9997;14;9994;27;;;10013;14;10015;27;;;10005.0;0.0
0;461600;INTARIAN_PEPPER_ROOT;11364;25;;;;;11380;12;;;;;11372.0;0.0
0;461700;INTARIAN_PEPPER_ROOT;11368;9;11365;23;;;11381;9;11385;23;;;11374.5;0.0
0;461700;ASH_COATED_OSMIUM;9997;14;9995;28;;;10013;14;;;;;10005.0;0.0
0;461800;INTARIAN_PEPPER_ROOT;11369;10;11366;19;;;11386;19;;;;;11377.5;0.0
0;461800;ASH_COATED_OSMIUM;9997;15;9995;27;;;10013;15;;;;;10005.0;0.0
0;461900;ASH_COATED_OSMIUM;9997;11;9995;23;;;10007;3;10013;11;10016;23;10002.0;0.0
0;461900;INTARIAN_PEPPER_ROOT;11370;10;11367;23;;;11384;10;11387;23;;;11377.0;0.0
0;462000;ASH_COATED_OSMIUM;9997;11;9995;23;;;10013;11;10016;23;;;10005.0;0.0
0;462000;INTARIAN_PEPPER_ROOT;11371;9;;;;;11385;9;;;;;11378.0;0.0
0;462100;INTARIAN_PEPPER_ROOT;11372;11;11369;18;;;11386;11;11389;18;;;11379.0;0.0
0;462100;ASH_COATED_OSMIUM;9997;11;9994;28;;;10006;5;10013;11;10015;28;10001.5;0.0
0;462200;INTARIAN_PEPPER_ROOT;11373;12;;;;;11387;12;11390;16;;;11380.0;0.0
0;462200;ASH_COATED_OSMIUM;9997;13;9995;23;;;10013;13;10016;23;;;10005.0;0.0
0;462300;ASH_COATED_OSMIUM;9997;14;9995;24;;;10013;14;;;;;10005.0;0.0
0;462300;INTARIAN_PEPPER_ROOT;;;;;;;11388;8;11391;17;;;11388.0;0.0
0;462400;ASH_COATED_OSMIUM;10007;6;9997;13;;;10016;22;;;;;10011.5;0.0
0;462400;INTARIAN_PEPPER_ROOT;11376;12;11373;17;;;11389;12;11392;17;;;11382.5;0.0
0;462500;INTARIAN_PEPPER_ROOT;11377;10;11374;24;;;11390;10;11393;24;;;11383.5;0.0
0;462500;ASH_COATED_OSMIUM;9997;11;9995;24;;;10013;11;10016;24;;;10005.0;0.0
0;462600;INTARIAN_PEPPER_ROOT;11381;12;;;;;11393;19;;;;;11387.0;0.0
0;462600;ASH_COATED_OSMIUM;9997;14;9995;26;;;10013;14;;;;;10005.0;0.0
0;462700;ASH_COATED_OSMIUM;9997;10;9995;24;;;10016;24;;;;;10006.5;0.0
0;462700;INTARIAN_PEPPER_ROOT;;;;;;;11391;12;11395;19;;;11391.0;0.0
0;462800;ASH_COATED_OSMIUM;9997;12;9995;29;;;10007;2;10013;12;10016;29;10002.0;0.0
0;462800;INTARIAN_PEPPER_ROOT;11376;25;;;;;11393;9;11396;25;;;11384.5;0.0
0;462900;INTARIAN_PEPPER_ROOT;11376;15;;;;;11393;11;11396;15;;;11384.5;0.0
0;462900;ASH_COATED_OSMIUM;9998;15;9995;28;;;10014;15;10016;28;;;10006.0;0.0
0;463000;INTARIAN_PEPPER_ROOT;11380;11;11377;25;;;11394;11;11397;25;;;11387.0;0.0
0;463000;ASH_COATED_OSMIUM;9997;11;9995;27;;;10013;11;10016;27;;;10005.0;0.0
0;463100;ASH_COATED_OSMIUM;9995;28;;;;;10013;11;10016;28;;;10004.0;0.0
0;463100;INTARIAN_PEPPER_ROOT;11380;8;11377;25;;;11397;25;;;;;11388.5;0.0
0;463200;ASH_COATED_OSMIUM;9997;14;;;;;10013;14;10015;23;;;10005.0;0.0
0;463200;INTARIAN_PEPPER_ROOT;11381;8;11378;19;;;11398;19;;;;;11389.5;0.0
0;463300;INTARIAN_PEPPER_ROOT;11382;8;11378;24;;;11395;8;11398;24;;;11388.5;0.0
0;463300;ASH_COATED_OSMIUM;9997;12;9994;22;;;10015;22;;;;;10006.0;0.0
0;463400;INTARIAN_PEPPER_ROOT;11383;8;11380;22;;;11399;22;;;;;11391.0;0.0
0;463400;ASH_COATED_OSMIUM;9997;12;9995;20;;;10013;12;10016;20;;;10005.0;0.0
0;463500;ASH_COATED_OSMIUM;;;;;;;10013;10;10016;22;;;10013.0;0.0
0;463500;INTARIAN_PEPPER_ROOT;11380;19;;;;;11396;9;11399;19;;;11388.0;0.0
0;463600;ASH_COATED_OSMIUM;9997;10;9995;25;;;10013;10;10016;25;;;10005.0;0.0
0;463600;INTARIAN_PEPPER_ROOT;11383;9;11380;18;;;11396;9;11399;18;;;11389.5;0.0
0;463700;INTARIAN_PEPPER_ROOT;11383;10;11380;22;;;11396;10;11400;22;;;11389.5;0.0
0;463700;ASH_COATED_OSMIUM;9998;14;;;;;10003;8;10014;14;10016;21;10000.5;0.0
0;463800;INTARIAN_PEPPER_ROOT;11384;8;11381;16;;;;;;;;;11384.0;0.0
0;463800;ASH_COATED_OSMIUM;9997;12;9995;26;;;10013;12;10016;26;;;10005.0;0.0
0;463900;ASH_COATED_OSMIUM;9997;15;9994;21;;;10013;15;10015;21;;;10005.0;0.0
0;463900;INTARIAN_PEPPER_ROOT;11381;23;;;;;11398;8;;;;;11389.5;0.0
0;464000;ASH_COATED_OSMIUM;9996;13;;;;;10012;13;10015;25;;;10004.0;0.0
0;464000;INTARIAN_PEPPER_ROOT;11384;12;;;;;11398;12;;;;;11391.0;0.0
0;464100;INTARIAN_PEPPER_ROOT;11384;10;11381;20;;;11401;20;;;;;11392.5;0.0
0;464100;ASH_COATED_OSMIUM;9996;13;9994;23;;;10012;13;10015;23;;;10004.0;0.0
0;464200;INTARIAN_PEPPER_ROOT;11384;8;11381;22;;;11398;8;11401;22;;;11391.0;0.0
0;464200;ASH_COATED_OSMIUM;9996;11;9994;20;;;10015;20;;;;;10005.5;0.0
0;464300;INTARIAN_PEPPER_ROOT;11381;15;;;;;11398;11;11401;15;;;11389.5;0.0
0;464300;ASH_COATED_OSMIUM;9997;14;;;;;;;;;;;9997.0;0.0
0;464400;INTARIAN_PEPPER_ROOT;11382;19;;;;;11398;11;11401;19;;;11390.0;0.0
0;464400;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10015;28;;;10005.0;0.0
0;464500;INTARIAN_PEPPER_ROOT;;;;;;;11397;11;11400;25;;;11397.0;0.0
0;464500;ASH_COATED_OSMIUM;9996;11;9994;20;;;10012;11;10015;20;;;10004.0;0.0
0;464600;ASH_COATED_OSMIUM;9996;15;;;;;10012;15;10015;30;;;10004.0;0.0
0;464600;INTARIAN_PEPPER_ROOT;11384;12;;;;;11397;12;;;;;11390.5;0.0
0;464700;ASH_COATED_OSMIUM;9994;21;;;;;10013;13;10015;21;;;10003.5;0.0
0;464700;INTARIAN_PEPPER_ROOT;11384;10;11381;16;;;11397;10;11401;16;;;11390.5;0.0
0;464800;ASH_COATED_OSMIUM;9997;11;;;;;10013;11;;;;;10005.0;0.0
0;464800;INTARIAN_PEPPER_ROOT;11384;8;11381;15;;;11398;8;;;;;11391.0;0.0
0;464900;ASH_COATED_OSMIUM;9997;12;9995;24;;;10013;12;10016;24;;;10005.0;0.0
0;464900;INTARIAN_PEPPER_ROOT;11383;11;11380;25;;;11400;25;;;;;11391.5;0.0
0;465000;ASH_COATED_OSMIUM;9997;12;9995;29;;;10013;12;10016;29;;;10005.0;0.0
0;465000;INTARIAN_PEPPER_ROOT;11383;8;11380;23;;;11397;8;;;;;11390.0;0.0
0;465100;ASH_COATED_OSMIUM;9995;23;;;;;10013;14;10016;23;;;10004.0;0.0
0;465100;INTARIAN_PEPPER_ROOT;;;;;;;11396;10;11399;16;;;11396.0;0.0
0;465200;ASH_COATED_OSMIUM;10002;5;9997;15;;;10015;24;;;;;10008.5;0.0
0;465200;INTARIAN_PEPPER_ROOT;11382;12;11379;25;;;11399;25;;;;;11390.5;0.0
0;465300;INTARIAN_PEPPER_ROOT;11382;9;11378;19;;;11395;9;11398;19;;;11388.5;0.0
0;465300;ASH_COATED_OSMIUM;9997;10;9994;26;;;10013;10;10015;26;;;10005.0;0.0
0;465400;INTARIAN_PEPPER_ROOT;11382;12;11379;18;;;11395;12;11398;18;;;11388.5;0.0
0;465400;ASH_COATED_OSMIUM;9997;15;;;;;10013;15;10015;29;;;10005.0;0.0
0;465500;INTARIAN_PEPPER_ROOT;11381;12;11378;23;;;11394;12;11397;23;;;11387.5;0.0
0;465500;ASH_COATED_OSMIUM;9997;10;9994;20;;;10013;10;10015;20;;;10005.0;0.0
0;465600;INTARIAN_PEPPER_ROOT;11377;23;;;;;11393;9;11396;23;;;11385.0;0.0
0;465600;ASH_COATED_OSMIUM;9994;20;;;;;10012;10;10015;20;;;10003.0;0.0
0;465700;ASH_COATED_OSMIUM;9994;30;;;;;10012;12;10015;30;;;10003.0;0.0
0;465700;INTARIAN_PEPPER_ROOT;11377;20;;;;;11393;11;11397;20;;;11385.0;0.0
0;465800;INTARIAN_PEPPER_ROOT;11379;11;11376;16;;;11396;16;;;;;11387.5;0.0
0;465800;ASH_COATED_OSMIUM;9996;10;9994;24;;;10012;10;10015;24;;;10004.0;0.0
0;465900;ASH_COATED_OSMIUM;10006;4;9996;15;9994;20;10012;15;;;;;10009.0;0.0
0;465900;INTARIAN_PEPPER_ROOT;11378;9;11375;23;;;11392;9;11395;23;;;11385.0;0.0
0;466000;INTARIAN_PEPPER_ROOT;11377;10;11374;23;;;11380;3;11391;10;;;11378.5;0.0
0;466000;ASH_COATED_OSMIUM;9996;14;;;;;10015;29;;;;;10005.5;0.0
0;466100;ASH_COATED_OSMIUM;9996;14;9994;25;;;10012;14;10015;25;;;10004.0;0.0
0;466100;INTARIAN_PEPPER_ROOT;11373;19;;;;;11390;11;11393;19;;;11381.5;0.0
0;466200;INTARIAN_PEPPER_ROOT;11375;8;;;;;11392;25;;;;;11383.5;0.0
0;466200;ASH_COATED_OSMIUM;9997;12;9994;30;;;10013;12;10015;30;;;10005.0;0.0
0;466300;ASH_COATED_OSMIUM;9996;10;;;;;10012;10;10015;22;;;10004.0;0.0
0;466300;INTARIAN_PEPPER_ROOT;11371;23;;;;;11391;23;;;;;11381.0;0.0
0;466400;INTARIAN_PEPPER_ROOT;11371;18;;;;;11390;18;;;;;11380.5;0.0
0;466400;ASH_COATED_OSMIUM;9997;15;9994;26;;;10013;15;10015;26;;;10005.0;0.0
0;466500;ASH_COATED_OSMIUM;9997;11;9995;26;;;10013;11;10016;26;;;10005.0;0.0
0;466500;INTARIAN_PEPPER_ROOT;11370;21;;;;;11386;12;11389;21;;;11378.0;0.0
0;466600;INTARIAN_PEPPER_ROOT;11372;10;11369;17;;;11385;10;11388;17;;;11378.5;0.0
0;466600;ASH_COATED_OSMIUM;9998;10;9995;23;;;10014;10;10016;23;;;10006.0;0.0
0;466700;ASH_COATED_OSMIUM;9997;14;;;;;;;;;;;9997.0;0.0
0;466700;INTARIAN_PEPPER_ROOT;11371;11;11368;18;;;11384;11;;;;;11377.5;0.0
0;466800;INTARIAN_PEPPER_ROOT;11367;23;;;;;11384;12;11387;23;;;11375.5;0.0
0;466800;ASH_COATED_OSMIUM;9998;12;;;;;10014;12;10016;26;;;10006.0;0.0
0;466900;ASH_COATED_OSMIUM;9997;14;9995;30;;;10016;30;;;;;10006.5;0.0
0;466900;INTARIAN_PEPPER_ROOT;11368;9;11365;25;;;11382;9;;;;;11375.0;0.0
0;467000;INTARIAN_PEPPER_ROOT;11367;12;11364;21;;;11381;12;11384;21;;;11374.0;0.0
0;467000;ASH_COATED_OSMIUM;9997;13;9995;26;;;10013;13;10016;26;;;10005.0;0.0
0;467100;ASH_COATED_OSMIUM;9997;13;9995;23;;;10013;13;10016;23;;;10005.0;0.0
0;467100;INTARIAN_PEPPER_ROOT;11366;11;11363;19;;;11380;11;;;;;11373.0;0.0
0;467200;INTARIAN_PEPPER_ROOT;11364;10;11361;18;;;11378;10;11381;18;;;11371.0;0.0
0;467200;ASH_COATED_OSMIUM;9997;12;;;;;10013;12;10016;20;;;10005.0;0.0
0;467300;ASH_COATED_OSMIUM;9995;29;;;;;10014;14;10016;29;;;10004.5;0.0
0;467300;INTARIAN_PEPPER_ROOT;11364;10;11360;19;;;11377;10;11380;19;;;11370.5;0.0
0;467400;INTARIAN_PEPPER_ROOT;11363;11;;;;;11376;11;11379;21;;;11369.5;0.0
0;467400;ASH_COATED_OSMIUM;9998;11;;;;;10014;11;10016;23;;;10006.0;0.0
0;467500;ASH_COATED_OSMIUM;9998;13;9995;20;;;10014;13;10016;20;;;10006.0;0.0
0;467500;INTARIAN_PEPPER_ROOT;11361;11;11358;21;;;11374;11;11377;21;;;11367.5;0.0
0;467600;INTARIAN_PEPPER_ROOT;11360;10;;;;;11373;10;11376;23;;;11366.5;0.0
0;467600;ASH_COATED_OSMIUM;9998;14;9995;21;;;10014;14;10016;21;;;10006.0;0.0
0;467700;ASH_COATED_OSMIUM;9998;12;9995;26;;;10014;12;10016;26;;;10006.0;0.0
0;467700;INTARIAN_PEPPER_ROOT;11358;8;11355;24;;;11371;8;;;;;11364.5;0.0
0;467800;INTARIAN_PEPPER_ROOT;11354;16;;;;;11371;9;11374;16;;;11362.5;0.0
0;467800;ASH_COATED_OSMIUM;10007;4;9998;11;9995;26;10014;11;10016;26;;;10010.5;0.0
0;467900;ASH_COATED_OSMIUM;9998;10;9995;23;;;10014;10;;;;;10006.0;0.0
0;467900;INTARIAN_PEPPER_ROOT;11355;11;11352;20;;;11369;11;11372;20;;;11362.0;0.0
0;468000;INTARIAN_PEPPER_ROOT;11354;12;11351;17;;;11368;12;11371;17;;;11361.0;0.0
0;468000;ASH_COATED_OSMIUM;9998;14;9995;22;;;10016;22;;;;;10007.0;0.0
0;468100;ASH_COATED_OSMIUM;9995;22;;;;;10016;22;;;;;10005.5;0.0
0;468100;INTARIAN_PEPPER_ROOT;11352;10;;;;;11366;10;11369;20;;;11359.0;0.0
0;468200;INTARIAN_PEPPER_ROOT;11350;8;11347;25;;;11364;8;11367;25;;;11357.0;0.0
0;468200;ASH_COATED_OSMIUM;9996;26;;;;;10017;26;;;;;10006.5;0.0
0;468300;ASH_COATED_OSMIUM;9998;13;;;;;10003;4;10016;28;;;10000.5;0.0
0;468300;INTARIAN_PEPPER_ROOT;11350;10;11346;23;;;11363;10;11366;23;;;11356.5;0.0
0;468400;INTARIAN_PEPPER_ROOT;11348;11;11345;15;;;11361;11;;;;;11354.5;0.0
0;468400;ASH_COATED_OSMIUM;9997;10;;;;;10013;10;10016;27;;;10005.0;0.0
0;468500;ASH_COATED_OSMIUM;9995;26;;;;;10016;26;;;;;10005.5;0.0
0;468500;INTARIAN_PEPPER_ROOT;11346;10;11343;15;;;11359;10;11362;15;;;11352.5;0.0
0;468600;INTARIAN_PEPPER_ROOT;11355;4;11345;11;11342;24;11358;11;11361;24;;;11356.5;0.0
0;468600;ASH_COATED_OSMIUM;9997;12;9995;27;;;10013;12;10016;27;;;10005.0;0.0
0;468700;INTARIAN_PEPPER_ROOT;11343;8;11340;16;;;11360;16;;;;;11351.5;0.0
0;468700;ASH_COATED_OSMIUM;9997;10;9995;23;;;10013;10;10016;23;;;10005.0;0.0
0;468800;INTARIAN_PEPPER_ROOT;11341;11;;;;;;;;;;;11341.0;0.0
0;468800;ASH_COATED_OSMIUM;9997;13;9995;21;;;10007;3;10016;21;;;10002.0;0.0
0;468900;INTARIAN_PEPPER_ROOT;11336;24;;;;;11356;24;;;;;11346.0;0.0
0;468900;ASH_COATED_OSMIUM;9995;29;;;;;10014;11;10016;29;;;10004.5;0.0
0;469000;ASH_COATED_OSMIUM;9998;11;9995;23;;;10014;11;10016;23;;;10006.0;0.0
0;469000;INTARIAN_PEPPER_ROOT;11338;8;11335;20;;;11352;8;11355;20;;;11345.0;0.0
0;469100;ASH_COATED_OSMIUM;9998;10;;;;;10014;10;10017;29;;;10006.0;0.0
0;469100;INTARIAN_PEPPER_ROOT;11336;11;;;;;11350;11;;;;;11343.0;0.0
0;469200;ASH_COATED_OSMIUM;9998;12;9996;22;;;10014;12;;;;;10006.0;0.0
0;469200;INTARIAN_PEPPER_ROOT;11334;11;;;;;11348;11;;;;;11341.0;0.0
0;469300;ASH_COATED_OSMIUM;9998;14;9996;25;;;10017;25;;;;;10007.5;0.0
0;469300;INTARIAN_PEPPER_ROOT;11329;17;;;;;11346;8;11349;17;;;11337.5;0.0
0;469400;ASH_COATED_OSMIUM;;;;;;;10015;11;10017;30;;;10015.0;0.0
0;469400;INTARIAN_PEPPER_ROOT;11331;11;;;;;;;;;;;11331.0;0.0
0;469500;ASH_COATED_OSMIUM;9999;13;9996;25;;;10015;13;10017;25;;;10007.0;0.0
0;469500;INTARIAN_PEPPER_ROOT;11330;11;11327;19;;;11346;19;;;;;11338.0;0.0
0;469600;ASH_COATED_OSMIUM;9998;14;9996;20;;;10017;20;;;;;10007.5;0.0
0;469600;INTARIAN_PEPPER_ROOT;11328;12;;;;;11341;12;11344;19;;;11334.5;0.0
0;469700;ASH_COATED_OSMIUM;9997;21;;;;;10015;14;10018;21;;;10006.0;0.0
0;469700;INTARIAN_PEPPER_ROOT;11326;11;11323;25;;;11339;11;;;;;11332.5;0.0
0;469800;INTARIAN_PEPPER_ROOT;11324;9;;;;;11338;9;11341;20;;;11331.0;0.0
0;469800;ASH_COATED_OSMIUM;9999;10;;;;;10009;5;10015;10;10018;23;10004.0;0.0
0;469900;INTARIAN_PEPPER_ROOT;11319;24;;;;;11336;11;;;;;11327.5;0.0
0;469900;ASH_COATED_OSMIUM;9999;14;9996;26;;;10015;14;10018;26;;;10007.0;0.0
0;470000;INTARIAN_PEPPER_ROOT;11320;9;11317;15;;;11334;9;;;;;11327.0;0.0
0;470000;ASH_COATED_OSMIUM;9998;12;;;;;10017;21;;;;;10007.5;0.0
0;470100;ASH_COATED_OSMIUM;9999;12;;;;;10015;12;10017;21;;;10007.0;0.0
0;470100;INTARIAN_PEPPER_ROOT;11315;15;;;;;11332;8;11335;15;;;11323.5;0.0
0;470200;ASH_COATED_OSMIUM;9999;11;9996;20;;;10015;11;10017;20;;;10007.0;0.0
0;470200;INTARIAN_PEPPER_ROOT;11317;8;;;;;11331;8;11334;15;;;11324.0;0.0
0;470300;INTARIAN_PEPPER_ROOT;11316;8;;;;;11329;8;11332;25;;;11322.5;0.0
0;470300;ASH_COATED_OSMIUM;9999;12;9996;30;;;10015;12;10018;30;;;10007.0;0.0
0;470400;INTARIAN_PEPPER_ROOT;11314;12;;;;;;;;;;;11314.0;0.0
0;470400;ASH_COATED_OSMIUM;9999;14;;;;;;;;;;;9999.0;0.0
0;470500;ASH_COATED_OSMIUM;9999;11;9997;28;;;10018;28;;;;;10008.5;0.0
0;470500;INTARIAN_PEPPER_ROOT;11312;9;11309;25;;;11325;9;11328;25;;;11318.5;0.0
0;470600;ASH_COATED_OSMIUM;9996;22;;;;;10015;12;10017;22;;;10005.5;0.0
0;470600;INTARIAN_PEPPER_ROOT;11310;8;11307;23;;;11323;8;;;;;11316.5;0.0
0;470700;INTARIAN_PEPPER_ROOT;11308;11;11305;24;;;;;;;;;11308.0;0.0
0;470700;ASH_COATED_OSMIUM;9999;13;;;;;10015;13;;;;;10007.0;0.0
